country_fr,iso3c,year,week,deaths_total,deaths_covid,baseline,diff_totals,diff_totals_perc
Islande,ISL,2016,36,37,NA,37,0,0
Islande,ISL,2016,37,51,NA,44,7,15.9
Islande,ISL,2016,38,57,NA,42,15,35.7
Islande,ISL,2016,39,55,NA,51,4,7.8
Islande,ISL,2016,40,47,NA,45,2,4.4
Islande,ISL,2016,41,41,NA,46,-5,-10.9
Islande,ISL,2016,42,50,NA,43,7,16.3
Islande,ISL,2016,43,48,NA,44,4,9.1
Islande,ISL,2016,44,40,NA,42,-2,-4.8
Islande,ISL,2016,45,48,NA,40,8,20
Islande,ISL,2016,46,49,NA,48,1,2.1
Islande,ISL,2016,47,38,NA,44,-6,-13.6
Islande,ISL,2016,48,30,NA,42,-12,-28.6
Islande,ISL,2016,49,43,NA,44,-1,-2.3
Islande,ISL,2016,50,48,NA,43,5,11.6
Islande,ISL,2016,51,52,NA,44,8,18.2
Islande,ISL,2016,52,45,NA,44,1,2.3
Islande,ISL,2017,1,35,NA,45,-10,-22.2
Islande,ISL,2017,2,53,NA,49,4,8.2
Islande,ISL,2017,3,46,NA,44,2,4.5
Islande,ISL,2017,4,53,NA,44,9,20.5
Islande,ISL,2017,5,48,NA,46,2,4.3
Islande,ISL,2017,6,55,NA,46,9,19.6
Islande,ISL,2017,7,56,NA,46,10,21.7
Islande,ISL,2017,8,46,NA,46,0,0
Islande,ISL,2017,9,35,NA,43,-8,-18.6
Islande,ISL,2017,10,40,NA,45,-5,-11.1
Islande,ISL,2017,11,42,NA,45,-3,-6.7
Islande,ISL,2017,12,48,NA,41,7,17.1
Islande,ISL,2017,13,48,NA,48,0,0
Islande,ISL,2017,14,35,NA,44,-9,-20.5
Islande,ISL,2017,15,43,NA,46,-3,-6.5
Islande,ISL,2017,16,51,NA,49,2,4.1
Islande,ISL,2017,17,38,NA,45,-7,-15.6
Islande,ISL,2017,18,46,NA,40,6,15
Islande,ISL,2017,19,45,NA,43,2,4.7
Islande,ISL,2017,20,40,NA,40,0,0
Islande,ISL,2017,21,41,NA,42,-1,-2.4
Islande,ISL,2017,22,41,NA,44,-3,-6.8
Islande,ISL,2017,23,44,NA,47,-3,-6.4
Islande,ISL,2017,24,40,NA,39,1,2.6
Islande,ISL,2017,25,47,NA,39,8,20.5
Islande,ISL,2017,26,43,NA,51,-8,-15.7
Islande,ISL,2017,27,47,NA,43,4,9.3
Islande,ISL,2017,28,35,NA,39,-4,-10.3
Islande,ISL,2017,29,46,NA,41,5,12.2
Islande,ISL,2017,30,40,NA,42,-2,-4.8
Islande,ISL,2017,31,31,NA,34,-3,-8.8
Islande,ISL,2017,32,38,NA,40,-2,-5
Islande,ISL,2017,33,40,NA,36,4,11.1
Islande,ISL,2017,34,44,NA,43,1,2.3
Islande,ISL,2017,35,40,NA,38,2,5.3
Islande,ISL,2017,36,36,NA,37,-1,-2.7
Islande,ISL,2017,37,45,NA,44,1,2.3
Islande,ISL,2017,38,35,NA,42,-7,-16.7
Islande,ISL,2017,39,47,NA,51,-4,-7.8
Islande,ISL,2017,40,35,NA,45,-10,-22.2
Islande,ISL,2017,41,45,NA,46,-1,-2.2
Islande,ISL,2017,42,47,NA,43,4,9.3
Islande,ISL,2017,43,38,NA,44,-6,-13.6
Islande,ISL,2017,44,39,NA,42,-3,-7.1
Islande,ISL,2017,45,37,NA,40,-3,-7.5
Islande,ISL,2017,46,51,NA,48,3,6.2
Islande,ISL,2017,47,47,NA,44,3,6.8
Islande,ISL,2017,48,47,NA,42,5,11.9
Islande,ISL,2017,49,43,NA,44,-1,-2.3
Islande,ISL,2017,50,36,NA,43,-7,-16.3
Islande,ISL,2017,51,44,NA,44,0,0
Islande,ISL,2017,52,37,NA,44,-7,-15.9
Islande,ISL,2018,1,62,NA,45,17,37.8
Islande,ISL,2018,2,47,NA,49,-2,-4.1
Islande,ISL,2018,3,41,NA,44,-3,-6.8
Islande,ISL,2018,4,50,NA,44,6,13.6
Islande,ISL,2018,5,47,NA,46,1,2.2
Islande,ISL,2018,6,46,NA,46,0,0
Islande,ISL,2018,7,44,NA,46,-2,-4.3
Islande,ISL,2018,8,57,NA,46,11,23.9
Islande,ISL,2018,9,50,NA,43,7,16.3
Islande,ISL,2018,10,43,NA,45,-2,-4.4
Islande,ISL,2018,11,37,NA,45,-8,-17.8
Islande,ISL,2018,12,36,NA,41,-5,-12.2
Islande,ISL,2018,13,55,NA,48,7,14.6
Islande,ISL,2018,14,55,NA,44,11,25
Islande,ISL,2018,15,51,NA,46,5,10.9
Islande,ISL,2018,16,45,NA,49,-4,-8.2
Islande,ISL,2018,17,41,NA,45,-4,-8.9
Islande,ISL,2018,18,32,NA,40,-8,-20
Islande,ISL,2018,19,43,NA,43,0,0
Islande,ISL,2018,20,38,NA,40,-2,-5
Islande,ISL,2018,21,51,NA,42,9,21.4
Islande,ISL,2018,22,50,NA,44,6,13.6
Islande,ISL,2018,23,54,NA,47,7,14.9
Islande,ISL,2018,24,35,NA,39,-4,-10.3
Islande,ISL,2018,25,36,NA,39,-3,-7.7
Islande,ISL,2018,26,52,NA,51,1,2
Islande,ISL,2018,27,40,NA,43,-3,-7
Islande,ISL,2018,28,38,NA,39,-1,-2.6
Islande,ISL,2018,29,33,NA,41,-8,-19.5
Islande,ISL,2018,30,30,NA,42,-12,-28.6
Islande,ISL,2018,31,41,NA,34,7,20.6
Islande,ISL,2018,32,45,NA,40,5,12.5
Islande,ISL,2018,33,25,NA,36,-11,-30.6
Islande,ISL,2018,34,38,NA,43,-5,-11.6
Islande,ISL,2018,35,36,NA,38,-2,-5.3
Islande,ISL,2018,36,41,NA,37,4,10.8
Islande,ISL,2018,37,45,NA,44,1,2.3
Islande,ISL,2018,38,33,NA,42,-9,-21.4
Islande,ISL,2018,39,50,NA,51,-1,-2
Islande,ISL,2018,40,42,NA,45,-3,-6.7
Islande,ISL,2018,41,51,NA,46,5,10.9
Islande,ISL,2018,42,37,NA,43,-6,-14
Islande,ISL,2018,43,54,NA,44,10,22.7
Islande,ISL,2018,44,40,NA,42,-2,-4.8
Islande,ISL,2018,45,39,NA,40,-1,-2.5
Islande,ISL,2018,46,45,NA,48,-3,-6.2
Islande,ISL,2018,47,42,NA,44,-2,-4.5
Islande,ISL,2018,48,32,NA,42,-10,-23.8
Islande,ISL,2018,49,43,NA,44,-1,-2.3
Islande,ISL,2018,50,41,NA,43,-2,-4.7
Islande,ISL,2018,51,42,NA,44,-2,-4.5
Islande,ISL,2018,52,46,NA,44,2,4.5
Islande,ISL,2019,1,39,NA,45,-6,-13.3
Islande,ISL,2019,2,41,NA,49,-8,-16.3
Islande,ISL,2019,3,40,NA,44,-4,-9.1
Islande,ISL,2019,4,37,NA,44,-7,-15.9
Islande,ISL,2019,5,43,NA,46,-3,-6.5
Islande,ISL,2019,6,36,NA,46,-10,-21.7
Islande,ISL,2019,7,47,NA,46,1,2.2
Islande,ISL,2019,8,41,NA,46,-5,-10.9
Islande,ISL,2019,9,47,NA,43,4,9.3
Islande,ISL,2019,10,47,NA,45,2,4.4
Islande,ISL,2019,11,57,NA,45,12,26.7
Islande,ISL,2019,12,37,NA,41,-4,-9.8
Islande,ISL,2019,13,48,NA,48,0,0
Islande,ISL,2019,14,38,NA,44,-6,-13.6
Islande,ISL,2019,15,42,NA,46,-4,-8.7
Islande,ISL,2019,16,47,NA,49,-2,-4.1
Islande,ISL,2019,17,53,NA,45,8,17.8
Islande,ISL,2019,18,45,NA,40,5,12.5
Islande,ISL,2019,19,44,NA,43,1,2.3
Islande,ISL,2019,20,46,NA,40,6,15
Islande,ISL,2019,21,36,NA,42,-6,-14.3
Islande,ISL,2019,22,38,NA,44,-6,-13.6
Islande,ISL,2019,23,45,NA,47,-2,-4.3
Islande,ISL,2019,24,42,NA,39,3,7.7
Islande,ISL,2019,25,39,NA,39,0,0
Islande,ISL,2019,26,60,NA,51,9,17.6
Islande,ISL,2019,27,40,NA,43,-3,-7
Islande,ISL,2019,28,42,NA,39,3,7.7
Islande,ISL,2019,29,30,NA,41,-11,-26.8
Islande,ISL,2019,30,56,NA,42,14,33.3
Islande,ISL,2019,31,33,NA,34,-1,-2.9
Islande,ISL,2019,32,36,NA,40,-4,-10
Islande,ISL,2019,33,37,NA,36,1,2.8
Islande,ISL,2019,34,53,NA,43,10,23.3
Islande,ISL,2019,35,36,NA,38,-2,-5.3
Islande,ISL,2019,36,34,NA,37,-3,-8.1
Islande,ISL,2019,37,33,NA,44,-11,-25
Islande,ISL,2019,38,45,NA,42,3,7.1
Islande,ISL,2019,39,53,NA,51,2,3.9
Islande,ISL,2019,40,56,NA,45,11,24.4
Islande,ISL,2019,41,48,NA,46,2,4.3
Islande,ISL,2019,42,38,NA,43,-5,-11.6
Islande,ISL,2019,43,38,NA,44,-6,-13.6
Islande,ISL,2019,44,50,NA,42,8,19
Islande,ISL,2019,45,38,NA,40,-2,-5
Islande,ISL,2019,46,45,NA,48,-3,-6.2
Islande,ISL,2019,47,51,NA,44,7,15.9
Islande,ISL,2019,48,58,NA,42,16,38.1
Islande,ISL,2019,49,45,NA,44,1,2.3
Islande,ISL,2019,50,46,NA,43,3,7
Islande,ISL,2019,51,36,NA,44,-8,-18.2
Islande,ISL,2019,52,49,NA,44,5,11.4
Islande,ISL,2020,1,57,0,45,12,26.7
Islande,ISL,2020,2,55,0,49,6,12.2
Islande,ISL,2020,3,52,0,44,8,18.2
Islande,ISL,2020,4,55,0,44,11,25
Islande,ISL,2020,5,39,0,46,-7,-15.2
Islande,ISL,2020,6,47,0,46,1,2.2
Islande,ISL,2020,7,49,0,46,3,6.5
Islande,ISL,2020,8,48,0,46,2,4.3
Islande,ISL,2020,9,43,0,43,0,0
Islande,ISL,2020,10,49,0,45,4,8.9
Islande,ISL,2020,11,43,0,45,-2,-4.4
Islande,ISL,2020,12,38,2,41,-3,-7.3
Islande,ISL,2020,13,42,0,48,-6,-12.5
Islande,ISL,2020,14,50,4,44,6,13.6
Islande,ISL,2020,15,47,2,46,1,2.2
Islande,ISL,2020,16,60,2,49,11,22.4
Islande,ISL,2020,17,35,0,45,-10,-22.2
Islande,ISL,2020,18,43,0,40,3,7.5
Islande,ISL,2020,19,35,0,43,-8,-18.6
Islande,ISL,2020,20,41,0,40,1,2.5
Islande,ISL,2020,21,50,0,42,8,19
Islande,ISL,2020,22,48,0,44,4,9.1
Islande,ISL,2020,23,34,0,47,-13,-27.7
Islande,ISL,2020,24,33,0,39,-6,-15.4
Italie,ITA,2016,1,12637,NA,14455,-1818,-12.6
Italie,ITA,2016,2,12180,NA,14665,-2485,-16.9
Italie,ITA,2016,3,12594,NA,14464,-1870,-12.9
Italie,ITA,2016,4,12483,NA,13982,-1499,-10.7
Italie,ITA,2016,5,12128,NA,13778,-1650,-12
Italie,ITA,2016,6,12282,NA,13132,-850,-6.5
Italie,ITA,2016,7,11826,NA,12950,-1124,-8.7
Italie,ITA,2016,8,11860,NA,12744,-884,-6.9
Italie,ITA,2016,9,11912,NA,12792,-880,-6.9
Italie,ITA,2016,10,11950,NA,12534,-584,-4.7
Italie,ITA,2016,11,11978,NA,12185,-207,-1.7
Italie,ITA,2016,12,11700,NA,11695,5,0
Italie,ITA,2016,13,11897,NA,11714,183,1.6
Italie,ITA,2016,14,11477,NA,11510,-33,-0.3
Italie,ITA,2016,15,11018,NA,11241,-223,-2
Italie,ITA,2016,16,10848,NA,11040,-192,-1.7
Italie,ITA,2016,17,10670,NA,10974,-304,-2.8
Italie,ITA,2016,18,10880,NA,10827,53,0.5
Italie,ITA,2016,19,10644,NA,10756,-112,-1
Italie,ITA,2016,20,10276,NA,10557,-281,-2.7
Italie,ITA,2016,21,10812,NA,10790,22,0.2
Italie,ITA,2016,22,10085,NA,10534,-449,-4.3
Italie,ITA,2016,23,10348,NA,10576,-228,-2.2
Italie,ITA,2016,24,10069,NA,10602,-533,-5
Italie,ITA,2016,25,10747,NA,10674,73,0.7
Italie,ITA,2016,26,10545,NA,10692,-147,-1.4
Italie,ITA,2016,27,10575,NA,10763,-188,-1.7
Italie,ITA,2016,28,10595,NA,10693,-98,-0.9
Italie,ITA,2016,29,10492,NA,10416,76,0.7
Italie,ITA,2016,30,10325,NA,10601,-276,-2.6
Italie,ITA,2016,31,10253,NA,11059,-806,-7.3
Italie,ITA,2016,32,9938,NA,11336,-1398,-12.3
Italie,ITA,2016,33,10406,NA,10588,-182,-1.7
Italie,ITA,2016,34,10526,NA,10416,110,1.1
Italie,ITA,2016,35,10084,NA,10229,-145,-1.4
Italie,ITA,2016,36,9825,NA,9967,-142,-1.4
Italie,ITA,2016,37,9898,NA,10166,-268,-2.6
Italie,ITA,2016,38,9704,NA,10170,-466,-4.6
Italie,ITA,2016,39,10422,NA,10401,21,0.2
Italie,ITA,2016,40,10407,NA,10582,-175,-1.7
Italie,ITA,2016,41,11558,NA,11119,439,3.9
Italie,ITA,2016,42,11296,NA,11010,286,2.6
Italie,ITA,2016,43,11078,NA,11110,-32,-0.3
Italie,ITA,2016,44,11026,NA,10839,187,1.7
Italie,ITA,2016,45,11186,NA,11172,14,0.1
Italie,ITA,2016,46,11700,NA,11445,255,2.2
Italie,ITA,2016,47,11362,NA,11507,-145,-1.3
Italie,ITA,2016,48,11398,NA,11527,-129,-1.1
Italie,ITA,2016,49,11704,NA,11742,-38,-0.3
Italie,ITA,2016,50,12433,NA,12258,175,1.4
Italie,ITA,2016,51,13929,NA,12825,1104,8.6
Italie,ITA,2016,52,15448,NA,13437,2011,15
Italie,ITA,2017,1,16889,NA,14455,2434,16.8
Italie,ITA,2017,2,17722,NA,14665,3057,20.8
Italie,ITA,2017,3,16695,NA,14464,2231,15.4
Italie,ITA,2017,4,15345,NA,13982,1363,9.7
Italie,ITA,2017,5,14710,NA,13778,932,6.8
Italie,ITA,2017,6,13122,NA,13132,-10,-0.1
Italie,ITA,2017,7,12882,NA,12950,-68,-0.5
Italie,ITA,2017,8,12385,NA,12744,-359,-2.8
Italie,ITA,2017,9,12203,NA,12792,-589,-4.6
Italie,ITA,2017,10,12032,NA,12534,-502,-4
Italie,ITA,2017,11,11903,NA,12185,-282,-2.3
Italie,ITA,2017,12,11751,NA,11695,56,0.5
Italie,ITA,2017,13,11460,NA,11714,-254,-2.2
Italie,ITA,2017,14,11084,NA,11510,-426,-3.7
Italie,ITA,2017,15,11328,NA,11241,87,0.8
Italie,ITA,2017,16,10831,NA,11040,-209,-1.9
Italie,ITA,2017,17,11207,NA,10974,233,2.1
Italie,ITA,2017,18,11338,NA,10827,511,4.7
Italie,ITA,2017,19,11075,NA,10756,319,3
Italie,ITA,2017,20,10964,NA,10557,407,3.9
Italie,ITA,2017,21,10811,NA,10790,21,0.2
Italie,ITA,2017,22,10831,NA,10534,297,2.8
Italie,ITA,2017,23,10168,NA,10576,-408,-3.9
Italie,ITA,2017,24,10782,NA,10602,180,1.7
Italie,ITA,2017,25,10962,NA,10674,288,2.7
Italie,ITA,2017,26,10403,NA,10692,-289,-2.7
Italie,ITA,2017,27,10427,NA,10763,-336,-3.1
Italie,ITA,2017,28,10873,NA,10693,180,1.7
Italie,ITA,2017,29,10425,NA,10416,9,0.1
Italie,ITA,2017,30,10378,NA,10601,-223,-2.1
Italie,ITA,2017,31,12145,NA,11059,1086,9.8
Italie,ITA,2017,32,13046,NA,11336,1710,15.1
Italie,ITA,2017,33,10912,NA,10588,324,3.1
Italie,ITA,2017,34,10251,NA,10416,-165,-1.6
Italie,ITA,2017,35,10421,NA,10229,192,1.9
Italie,ITA,2017,36,9873,NA,9967,-94,-0.9
Italie,ITA,2017,37,10060,NA,10166,-106,-1
Italie,ITA,2017,38,10277,NA,10170,107,1.1
Italie,ITA,2017,39,10721,NA,10401,320,3.1
Italie,ITA,2017,40,10869,NA,10582,287,2.7
Italie,ITA,2017,41,11271,NA,11119,152,1.4
Italie,ITA,2017,42,11061,NA,11010,51,0.5
Italie,ITA,2017,43,11158,NA,11110,48,0.4
Italie,ITA,2017,44,10992,NA,10839,153,1.4
Italie,ITA,2017,45,11455,NA,11172,283,2.5
Italie,ITA,2017,46,11664,NA,11445,219,1.9
Italie,ITA,2017,47,11666,NA,11507,159,1.4
Italie,ITA,2017,48,11785,NA,11527,258,2.2
Italie,ITA,2017,49,12190,NA,11742,448,3.8
Italie,ITA,2017,50,12672,NA,12258,414,3.4
Italie,ITA,2017,51,12651,NA,12825,-174,-1.4
Italie,ITA,2017,52,14043,NA,13437,606,4.5
Italie,ITA,2018,1,15164,NA,14455,709,4.9
Italie,ITA,2018,2,14886,NA,14665,221,1.5
Italie,ITA,2018,3,14194,NA,14464,-270,-1.9
Italie,ITA,2018,4,13770,NA,13982,-212,-1.5
Italie,ITA,2018,5,13570,NA,13778,-208,-1.5
Italie,ITA,2018,6,12935,NA,13132,-197,-1.5
Italie,ITA,2018,7,13051,NA,12950,101,0.8
Italie,ITA,2018,8,13036,NA,12744,292,2.3
Italie,ITA,2018,9,13413,NA,12792,621,4.9
Italie,ITA,2018,10,13238,NA,12534,704,5.6
Italie,ITA,2018,11,12441,NA,12185,256,2.1
Italie,ITA,2018,12,11595,NA,11695,-100,-0.9
Italie,ITA,2018,13,11903,NA,11714,189,1.6
Italie,ITA,2018,14,11601,NA,11510,91,0.8
Italie,ITA,2018,15,11336,NA,11241,95,0.8
Italie,ITA,2018,16,11121,NA,11040,81,0.7
Italie,ITA,2018,17,10935,NA,10974,-39,-0.4
Italie,ITA,2018,18,10324,NA,10827,-503,-4.6
Italie,ITA,2018,19,10324,NA,10756,-432,-4
Italie,ITA,2018,20,10141,NA,10557,-416,-3.9
Italie,ITA,2018,21,10632,NA,10790,-158,-1.5
Italie,ITA,2018,22,10594,NA,10534,60,0.6
Italie,ITA,2018,23,10302,NA,10576,-274,-2.6
Italie,ITA,2018,24,10365,NA,10602,-237,-2.2
Italie,ITA,2018,25,10328,NA,10674,-346,-3.2
Italie,ITA,2018,26,9919,NA,10692,-773,-7.2
Italie,ITA,2018,27,10460,NA,10763,-303,-2.8
Italie,ITA,2018,28,10425,NA,10693,-268,-2.5
Italie,ITA,2018,29,10445,NA,10416,29,0.3
Italie,ITA,2018,30,10419,NA,10601,-182,-1.7
Italie,ITA,2018,31,11546,NA,11059,487,4.4
Italie,ITA,2018,32,11713,NA,11336,377,3.3
Italie,ITA,2018,33,10511,NA,10588,-77,-0.7
Italie,ITA,2018,34,10543,NA,10416,127,1.2
Italie,ITA,2018,35,10171,NA,10229,-58,-0.6
Italie,ITA,2018,36,10357,NA,9967,390,3.9
Italie,ITA,2018,37,10384,NA,10166,218,2.1
Italie,ITA,2018,38,10458,NA,10170,288,2.8
Italie,ITA,2018,39,10188,NA,10401,-213,-2
Italie,ITA,2018,40,10771,NA,10582,189,1.8
Italie,ITA,2018,41,10909,NA,11119,-210,-1.9
Italie,ITA,2018,42,10924,NA,11010,-86,-0.8
Italie,ITA,2018,43,11146,NA,11110,36,0.3
Italie,ITA,2018,44,10791,NA,10839,-48,-0.4
Italie,ITA,2018,45,11048,NA,11172,-124,-1.1
Italie,ITA,2018,46,11058,NA,11445,-387,-3.4
Italie,ITA,2018,47,11737,NA,11507,230,2
Italie,ITA,2018,48,11639,NA,11527,112,1
Italie,ITA,2018,49,11918,NA,11742,176,1.5
Italie,ITA,2018,50,11995,NA,12258,-263,-2.1
Italie,ITA,2018,51,12505,NA,12825,-320,-2.5
Italie,ITA,2018,52,12605,NA,13437,-832,-6.2
Italie,ITA,2019,1,13131,NA,14455,-1324,-9.2
Italie,ITA,2019,2,13872,NA,14665,-793,-5.4
Italie,ITA,2019,3,14371,NA,14464,-93,-0.6
Italie,ITA,2019,4,14329,NA,13982,347,2.5
Italie,ITA,2019,5,14704,NA,13778,926,6.7
Italie,ITA,2019,6,14188,NA,13132,1056,8
Italie,ITA,2019,7,14042,NA,12950,1092,8.4
Italie,ITA,2019,8,13696,NA,12744,952,7.5
Italie,ITA,2019,9,13641,NA,12792,849,6.6
Italie,ITA,2019,10,12915,NA,12534,381,3
Italie,ITA,2019,11,12419,NA,12185,234,1.9
Italie,ITA,2019,12,11734,NA,11695,39,0.3
Italie,ITA,2019,13,11595,NA,11714,-119,-1
Italie,ITA,2019,14,11877,NA,11510,367,3.2
Italie,ITA,2019,15,11282,NA,11241,41,0.4
Italie,ITA,2019,16,11360,NA,11040,320,2.9
Italie,ITA,2019,17,11086,NA,10974,112,1
Italie,ITA,2019,18,10766,NA,10827,-61,-0.6
Italie,ITA,2019,19,10981,NA,10756,225,2.1
Italie,ITA,2019,20,10847,NA,10557,290,2.7
Italie,ITA,2019,21,10906,NA,10790,116,1.1
Italie,ITA,2019,22,10624,NA,10534,90,0.9
Italie,ITA,2019,23,11487,NA,10576,911,8.6
Italie,ITA,2019,24,11192,NA,10602,590,5.6
Italie,ITA,2019,25,10658,NA,10674,-16,-0.1
Italie,ITA,2019,26,11903,NA,10692,1211,11.3
Italie,ITA,2019,27,11590,NA,10763,827,7.7
Italie,ITA,2019,28,10878,NA,10693,185,1.7
Italie,ITA,2019,29,10304,NA,10416,-112,-1.1
Italie,ITA,2019,30,11282,NA,10601,681,6.4
Italie,ITA,2019,31,10291,NA,11059,-768,-6.9
Italie,ITA,2019,32,10647,NA,11336,-689,-6.1
Italie,ITA,2019,33,10523,NA,10588,-65,-0.6
Italie,ITA,2019,34,10342,NA,10416,-74,-0.7
Italie,ITA,2019,35,10239,NA,10229,10,0.1
Italie,ITA,2019,36,9814,NA,9967,-153,-1.5
Italie,ITA,2019,37,10323,NA,10166,157,1.5
Italie,ITA,2019,38,10241,NA,10170,71,0.7
Italie,ITA,2019,39,10274,NA,10401,-127,-1.2
Italie,ITA,2019,40,10281,NA,10582,-301,-2.8
Italie,ITA,2019,41,10739,NA,11119,-380,-3.4
Italie,ITA,2019,42,10761,NA,11010,-249,-2.3
Italie,ITA,2019,43,11059,NA,11110,-51,-0.5
Italie,ITA,2019,44,10546,NA,10839,-293,-2.7
Italie,ITA,2019,45,11001,NA,11172,-171,-1.5
Italie,ITA,2019,46,11357,NA,11445,-88,-0.8
Italie,ITA,2019,47,11264,NA,11507,-243,-2.1
Italie,ITA,2019,48,11287,NA,11527,-240,-2.1
Italie,ITA,2019,49,11156,NA,11742,-586,-5
Italie,ITA,2019,50,11934,NA,12258,-324,-2.6
Italie,ITA,2019,51,12216,NA,12825,-609,-4.7
Italie,ITA,2019,52,11653,NA,13437,-1784,-13.3
Italie,ITA,2020,1,12515,0,14455,-1940,-13.4
Italie,ITA,2020,2,13013,0,14665,-1652,-11.3
Italie,ITA,2020,3,13074,0,14464,-1390,-9.6
Italie,ITA,2020,4,13037,0,13982,-945,-6.8
Italie,ITA,2020,5,12884,0,13778,-894,-6.5
Italie,ITA,2020,6,12603,0,13132,-529,-4
Italie,ITA,2020,7,12633,0,12950,-317,-2.4
Italie,ITA,2020,8,12267,6,12744,-477,-3.7
Italie,ITA,2020,9,12700,46,12792,-92,-0.7
Italie,ITA,2020,10,13674,412,12534,1140,9.1
Italie,ITA,2020,11,17130,1694,12185,4945,40.6
Italie,ITA,2020,12,20683,3919,11695,8988,76.9
Italie,ITA,2020,13,22000,5514,11714,10286,87.8
Italie,ITA,2020,14,19179,4934,11510,7669,66.6
Italie,ITA,2020,15,17260,3940,11241,6019,53.5
Italie,ITA,2020,16,15122,3649,11040,4082,37
Italie,ITA,2020,17,13204,2863,10974,2230,20.3
Italie,ITA,2020,18,11738,2102,10827,911,8.4
Italie,ITA,2020,19,11014,1660,10756,258,2.4
Lituanie,LTU,2016,1,845,NA,868,-23,-2.6
Lituanie,LTU,2016,2,896,NA,885,11,1.2
Lituanie,LTU,2016,3,936,NA,924,12,1.3
Lituanie,LTU,2016,4,906,NA,926,-20,-2.2
Lituanie,LTU,2016,5,913,NA,919,-6,-0.7
Lituanie,LTU,2016,6,891,NA,906,-15,-1.7
Lituanie,LTU,2016,7,836,NA,865,-29,-3.4
Lituanie,LTU,2016,8,862,NA,891,-29,-3.3
Lituanie,LTU,2016,9,826,NA,850,-24,-2.8
Lituanie,LTU,2016,10,820,NA,824,-4,-0.5
Lituanie,LTU,2016,11,826,NA,800,26,3.2
Lituanie,LTU,2016,12,766,NA,778,-12,-1.5
Lituanie,LTU,2016,13,824,NA,768,56,7.3
Lituanie,LTU,2016,14,790,NA,782,8,1
Lituanie,LTU,2016,15,804,NA,770,34,4.4
Lituanie,LTU,2016,16,793,NA,759,34,4.5
Lituanie,LTU,2016,17,773,NA,756,17,2.2
Lituanie,LTU,2016,18,767,NA,740,27,3.6
Lituanie,LTU,2016,19,757,NA,754,3,0.4
Lituanie,LTU,2016,20,723,NA,730,-7,-1
Lituanie,LTU,2016,21,813,NA,770,43,5.6
Lituanie,LTU,2016,22,843,NA,743,100,13.5
Lituanie,LTU,2016,23,727,NA,715,12,1.7
Lituanie,LTU,2016,24,664,NA,704,-40,-5.7
Lituanie,LTU,2016,25,760,NA,701,59,8.4
Lituanie,LTU,2016,26,860,NA,738,122,16.5
Lituanie,LTU,2016,27,688,NA,664,24,3.6
Lituanie,LTU,2016,28,675,NA,687,-12,-1.7
Lituanie,LTU,2016,29,723,NA,708,15,2.1
Lituanie,LTU,2016,30,785,NA,743,42,5.7
Lituanie,LTU,2016,31,690,NA,689,1,0.1
Lituanie,LTU,2016,32,665,NA,693,-28,-4
Lituanie,LTU,2016,33,715,NA,684,31,4.5
Lituanie,LTU,2016,34,760,NA,682,78,11.4
Lituanie,LTU,2016,35,735,NA,700,35,5
Lituanie,LTU,2016,36,709,NA,672,37,5.5
Lituanie,LTU,2016,37,653,NA,653,0,0
Lituanie,LTU,2016,38,732,NA,686,46,6.7
Lituanie,LTU,2016,39,743,NA,714,29,4.1
Lituanie,LTU,2016,40,760,NA,736,24,3.3
Lituanie,LTU,2016,41,795,NA,736,59,8
Lituanie,LTU,2016,42,814,NA,758,56,7.4
Lituanie,LTU,2016,43,810,NA,750,60,8
Lituanie,LTU,2016,44,794,NA,740,54,7.3
Lituanie,LTU,2016,45,822,NA,740,82,11.1
Lituanie,LTU,2016,46,802,NA,731,71,9.7
Lituanie,LTU,2016,47,776,NA,744,32,4.3
Lituanie,LTU,2016,48,752,NA,747,5,0.7
Lituanie,LTU,2016,49,752,NA,766,-14,-1.8
Lituanie,LTU,2016,50,759,NA,738,21,2.8
Lituanie,LTU,2016,51,856,NA,782,74,9.5
Lituanie,LTU,2016,52,873,NA,810,63,7.8
Lituanie,LTU,2017,1,958,NA,868,90,10.4
Lituanie,LTU,2017,2,979,NA,885,94,10.6
Lituanie,LTU,2017,3,970,NA,924,46,5
Lituanie,LTU,2017,4,953,NA,926,27,2.9
Lituanie,LTU,2017,5,958,NA,919,39,4.2
Lituanie,LTU,2017,6,923,NA,906,17,1.9
Lituanie,LTU,2017,7,877,NA,865,12,1.4
Lituanie,LTU,2017,8,905,NA,891,14,1.6
Lituanie,LTU,2017,9,828,NA,850,-22,-2.6
Lituanie,LTU,2017,10,790,NA,824,-34,-4.1
Lituanie,LTU,2017,11,763,NA,800,-37,-4.6
Lituanie,LTU,2017,12,765,NA,778,-13,-1.7
Lituanie,LTU,2017,13,771,NA,768,3,0.4
Lituanie,LTU,2017,14,757,NA,782,-25,-3.2
Lituanie,LTU,2017,15,761,NA,770,-9,-1.2
Lituanie,LTU,2017,16,749,NA,759,-10,-1.3
Lituanie,LTU,2017,17,778,NA,756,22,2.9
Lituanie,LTU,2017,18,742,NA,740,2,0.3
Lituanie,LTU,2017,19,793,NA,754,39,5.2
Lituanie,LTU,2017,20,762,NA,730,32,4.4
Lituanie,LTU,2017,21,771,NA,770,1,0.1
Lituanie,LTU,2017,22,691,NA,743,-52,-7
Lituanie,LTU,2017,23,723,NA,715,8,1.1
